Dt,Adj Close,Close,Div,Factor,High,Low,Open,Volume
2018-04-30,221.6,221.6,0.0,1.0,224.14,219.538,223.27,1766300.0
2018-05-01,224.08,224.08,0.0,1.0,224.4794,219.38,220.77,1792900.0
2018-05-02,221.1,221.1,0.0,1.0,224.5,220.55,224.3,2202900.0
2018-05-03,226.05,226.05,0.0,1.0,227.37,218.74,220.01,2507900.0
2018-05-04,228.51,228.51,0.0,1.0,229.39,223.39,223.89,1663700.0
2018-05-07,230.99,230.99,0.0,1.0,232.36,229.02,229.54,1808300.0
2018-05-08,234.56,234.56,0.0,1.0,234.997,228.75,229.74,2244600.0
2018-05-09,239.74,239.74,0.0,1.0,240.15,233.525,235.0,3091600.0
2018-05-10,241.15,241.15,0.0,1.0,241.76,238.24,240.46,1941400.0
2018-05-11,241.88,241.88,0.0,1.0,241.93,238.79,241.03,2261700.0
2018-05-14,238.37,238.37,0.0,1.0,243.34,237.24,242.0,2670800.0
2018-05-15,236.6,236.6,0.0,1.0,237.345,233.0,235.64,2130100.0
2018-05-16,237.39,237.39,0.0,1.0,238.12,235.84,236.59,1843700.0
2018-05-17,236.85,236.85,0.0,1.0,239.665,234.8192,237.32,1690600.0
2018-05-18,238.09,238.09,0.0,1.0,239.28,235.258,236.24,1888200.0
2018-05-21,238.1,238.1,0.0,1.0,240.78,237.11,239.8619,1757900.0
2018-05-22,238.79,238.79,0.0,1.0,243.49,237.76,241.149,2950200.0
2018-05-23,243.91,243.91,0.0,1.0,244.09,236.0,236.3188,2757600.0
2018-05-24,245.15,245.15,0.0,1.0,245.9106,240.722,243.79,2779600.0
2018-05-25,243.56,243.56,0.0,1.0,245.79,242.87,245.0,2152900.0
2018-05-29,242.19,242.19,0.0,1.0,243.385,240.38,242.9797,2093400.0
2018-05-30,247.4,247.4,0.0,1.0,248.56,244.39,244.4,2319300.0
2018-05-31,249.28,249.28,0.0,1.0,251.5205,246.58,247.11,3838400.0
2018-06-01,251.31,251.31,0.0,1.0,251.83,248.849,250.55,2773200.0
2018-06-04,253.34,253.34,0.0,1.0,254.72,251.1,252.85,3058700.0
2018-06-05,252.7,252.7,0.0,1.0,254.06,251.11,254.0,2677400.0
2018-06-06,253.95,253.95,0.0,1.0,254.07,251.5,253.75,3963600.0
2018-06-07,247.51,247.51,0.0,1.0,254.05,244.03,253.24,4169200.0
2018-06-08,251.21,251.21,0.0,1.0,251.66,245.83,246.86,2880600.0
2018-06-11,251.0,251.0,0.0,1.0,253.48,250.125,251.76,2868200.0
2018-06-12,252.59,252.59,0.0,1.0,254.8,251.13,252.65,3513300.0
2018-06-13,256.13,256.13,0.0,1.0,257.9,253.65,253.7,3590700.0
2018-06-14,258.1,258.1,0.0,1.0,258.91,256.58,257.15,5618300.0
2018-06-15,251.82,251.82,0.0,1.0,253.87,247.52,251.28,9052800.0
2018-06-18,255.69,255.69,0.0,1.0,256.77,249.8,250.52,3764300.0
2018-06-19,251.74,251.74,0.0,1.0,253.65,247.9,251.83,3532500.0
2018-06-20,251.24,251.24,0.0,1.0,254.8,250.98,253.5,2577500.0
2018-06-21,248.83,248.83,0.0,1.0,252.719,247.57,252.0,2639700.0
2018-06-22,243.63,243.63,0.0,1.0,248.8,243.26,248.11,4124500.0
2018-06-25,239.68,239.68,0.0,1.0,241.96,235.87,240.15,4575400.0
2018-06-26,242.25,242.25,0.0,1.0,244.23,239.6532,240.67,2998300.0
2018-06-27,237.68,237.68,0.0,1.0,244.98,237.51,243.46,3499500.0
2018-06-28,239.81,239.81,0.0,1.0,241.819,236.4501,236.59,2217200.0
2018-06-29,243.81,243.81,0.0,1.0,245.49,241.5,241.88,3774700.0
2018-07-02,243.26,243.26,0.0,1.0,243.33,239.6,241.0814,4127400.0
2018-07-03,242.01,242.01,0.0,1.0,245.94,241.67,244.72,1307700.0
2018-07-05,244.18,244.18,0.0,1.0,244.62,242.14,243.04,1863400.0
2018-07-06,248.19,248.19,0.0,1.0,248.72,243.22,244.48,1889700.0
2018-07-09,249.77,249.77,0.0,1.0,250.66,246.37,249.9,2170700.0
2018-07-10,248.63,248.63,0.0,1.0,250.846,248.21,250.47,2012400.0
2018-07-11,248.12,248.12,0.0,1.0,249.74,245.85,246.65,1730600.0
2018-07-12,254.87,254.87,0.0,1.0,255.05,249.38,249.94,2761600.0
2018-07-13,258.59,258.59,0.0,1.0,259.51,253.49,254.64,3934100.0
2018-07-16,254.68,254.68,0.0,1.0,259.04,253.83,258.63,2165100.0
2018-07-17,258.31,258.31,0.0,1.0,258.68,250.71,252.68,2552000.0
2018-07-18,259.78,259.78,0.0,1.0,260.94,256.54,257.86,2637000.0
2018-07-19,257.68,257.68,0.0,1.0,259.6,256.36,258.0,1980200.0
2018-07-20,257.54,257.54,0.0,1.0,259.45,256.74,258.17,2221800.0
2018-07-23,259.47,259.47,0.0,1.0,260.14,256.38,257.66,1935700.0
2018-07-24,257.49,257.49,0.0,1.0,262.728,255.932,261.04,2433300.0
2018-07-25,263.17,263.17,0.0,1.0,263.5,257.83,258.3589,2270300.0
2018-07-26,261.93,261.93,0.0,1.0,263.83,258.492,261.92,2265800.0
2018-07-27,254.81,254.81,0.0,1.0,262.865,253.0437,262.05,3030900.0
2018-07-30,242.32,242.32,0.0,1.0,254.76,240.1,254.3987,5496800.0
2018-07-31,244.68,244.68,0.0,1.0,246.8,241.16,244.93,2939500.0
2018-08-01,248.01,248.01,0.0,1.0,248.76,244.24,245.0,3185000.0
2018-08-02,252.22,252.22,0.0,1.0,252.57,245.0,245.697,2395400.0
2018-08-03,253.28,253.28,0.0,1.0,254.39,249.48,252.575,2100300.0
2018-08-06,254.11,254.11,0.0,1.0,254.88,251.54,252.74,1535300.0
2018-08-07,253.39,253.39,0.0,1.0,255.16,252.45,254.5,1885400.0
2018-08-08,253.83,253.83,0.0,1.0,254.57,251.63,252.95,1585400.0
2018-08-09,253.8,253.8,0.0,1.0,255.75,253.39,254.55,2092000.0
2018-08-10,253.7,253.7,0.0,1.0,254.97,251.5,252.0098,1789000.0
2018-08-13,253.54,253.54,0.0,1.0,256.6,253.3,254.16,1532700.0
2018-08-14,256.05,256.05,0.0,1.0,256.25,252.09,254.38,2100300.0
2018-08-15,250.52,250.52,0.0,1.0,255.83,248.02,253.8,2744700.0
2018-08-16,248.89,248.89,0.0,1.0,253.3,248.1,252.79,2420400.0
2018-08-17,245.7,245.7,0.0,1.0,249.22,243.71,248.3853,2744200.0
2018-08-20,249.76,249.76,0.0,1.0,250.37,246.0,246.08,2901300.0
2018-08-21,251.5,251.5,0.0,1.0,253.3595,250.36,250.45,2168900.0
2018-08-22,255.54,255.54,0.0,1.0,256.16,250.36,250.59,1895400.0
2018-08-23,257.0,257.0,0.0,1.0,258.329,254.47,254.62,2984300.0
2018-08-24,261.51,261.51,0.0,1.0,263.39,258.348,258.33,3862300.0
2018-08-27,262.4,262.4,0.0,1.0,263.7,259.39,263.0,2433000.0
2018-08-28,263.04,263.04,0.0,1.0,263.7,261.03,263.7,1867100.0
2018-08-29,268.36,268.36,0.0,1.0,269.96,262.56,263.0229,3155200.0
2018-08-30,266.43,266.43,0.0,1.0,269.05,265.5,266.72,2409300.0
2018-08-31,263.51,263.51,0.0,1.0,266.833,263.2,265.55,2944500.0
2018-09-04,266.68,266.68,0.0,1.0,266.93,262.3,263.67,2158200.0
2018-09-05,256.14,256.14,0.0,1.0,266.16,254.5453,265.61,4203300.0
2018-09-06,259.75,259.75,0.0,1.0,260.27,255.14,256.95,2810800.0
2018-09-07,260.87,260.87,0.0,1.0,263.67,257.12,258.0,2894300.0
2018-09-10,265.37,265.37,0.0,1.0,265.93,260.79,264.27,2633600.0
2018-09-11,267.0,267.0,0.0,1.0,268.6,263.31,265.3,2866000.0
2018-09-12,267.79,267.79,0.0,1.0,270.94,266.448,267.83,3365400.0
2018-09-13,268.52,268.52,0.0,1.0,270.0,265.01,267.13,4774000.0
2018-09-14,274.69,274.69,0.0,1.0,277.61,268.0,269.0,6182500.0
2018-09-17,268.25,268.25,0.0,1.0,275.78,267.68,275.0,3080900.0
2018-09-18,270.79,270.79,0.0,1.0,273.78,266.603,267.61,2684400.0
2018-09-19,264.88,264.88,0.0,1.0,271.95,263.614,271.14,2801400.0
2018-09-20,266.34,266.34,0.0,1.0,269.54,264.189,266.47,2560200.0
2018-09-21,260.88,260.88,0.0,1.0,267.5,260.24,266.15,6186500.0
2018-09-24,264.09,264.09,0.0,1.0,264.46,257.07,260.0,2619100.0
2018-09-25,267.84,267.84,0.0,1.0,268.43,264.201,264.6,2298000.0
